bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,pac_num,tcp_num,ack_num,sum_byte,mean_payload,stand_payload,skew_payload,kurt_payload,time_duration,avg_byte,pop_byte,pop_pac_num,push_byte,push_pac_num,class_value
42,1,4,7,2,43,5,2,4,2,56,17,22,9841,175.732142857,355.418702689,2.08546367714,3.5051802308,1.0599069595336914,9284.777226417658,0,0,0,14,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5958,248.25,441.138571347,1.77486510493,1.92309973888,0.42893290519714355,13890.2843027667,6139,29,3702,26,41
9,0,0,2,0,9,0,0,1,1,11,4,5,1499,136.272727273,305.589296576,1.99293855301,2.5400499997,0.08513689041137695,17606.938575709206,3859,12,1201,11,42
42,1,5,7,2,43,6,2,4,2,57,16,23,10265,180.087719298,353.430599406,2.04208989957,3.39771897127,1.1506288051605225,8921.208954583703,664,5,835,5,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.253450870513916,23570.64305159682,6579,30,3686,26,41
16,0,1,3,0,16,0,1,1,2,20,8,8,2630,131.5,281.462440235,1.89295741325,2.06248007343,0.060298919677734375,43616.03846397166,3859,12,1201,11,42
43,1,4,7,2,44,5,2,4,2,57,17,23,9825,172.368421053,352.449927121,2.11719741558,3.66179637776,0.9372239112854004,10483.087212878549,1038,10,1592,9,43
17,1,2,4,2,18,3,0,3,2,26,4,11,6888,264.923076923,446.96961177,1.58345350312,1.17387597189,0.8216509819030762,8383.121485531827,6139,29,3686,27,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.10065603256225586,14892.301651894206,4773,13,1201,12,42
43,1,4,7,2,44,5,2,4,2,57,17,24,9825,172.368421053,352.456158955,2.11728869319,3.66212554343,1.2139298915863037,8093.548126705386,664,5,835,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.34167003631591797,17484.705607828797,6139,28,3686,28,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.06424307823181152,23333.253032973967,3859,12,1201,11,42
45,1,5,8,2,46,6,2,5,2,61,17,24,11115,182.213114754,354.513709878,1.97484181406,3.04129631391,1.4209458827972412,7822.254270598447,664,5,835,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.49678897857666016,12025.22651995216,7429,32,3686,28,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1498,149.8,318.337975533,1.84850736696,1.88941609065,0.05962800979614258,25122.421578741134,3859,12,1201,11,42
41,1,4,7,2,42,5,2,4,2,55,17,23,9825,178.636363636,357.327910595,2.05949463355,3.39649449448,1.1372010707855225,8639.633088995752,664,5,834,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.5198259353637695,11492.308470179443,6139,28,3686,26,41
17,0,0,4,0,17,0,0,1,3,21,8,9,2939,139.952380952,297.220537008,1.74478342045,1.23583086494,0.1698150634765625,17307.06298858837,3859,12,1201,11,42
44,1,5,7,2,45,6,2,4,2,59,17,23,10266,174.0,348.864710464,2.09729365341,3.64969163609,1.218893051147461,8422.396034119343,1344,10,1595,10,43
21,1,2,5,2,22,3,0,4,2,31,5,13,7802,251.677419355,435.551174727,1.59056597668,1.17030857517,1.6126859188079834,4837.891810803958,6579,31,3687,27,41
9,0,0,2,0,9,0,0,1,1,11,4,5,1499,136.272727273,305.589296576,1.99293855301,2.5400499997,0.06031489372253418,24852.899631985263,5687,16,1201,14,42
42,1,4,7,2,43,5,2,4,2,56,18,22,9826,175.464285714,354.90213577,2.08835340884,3.5276409658,2.567962884902954,3826.379289890451,664,5,835,5,43
17,1,2,4,5,18,3,1,2,5,29,4,14,10978,378.551724138,534.58312104,1.07669304371,-0.528552573446,0.6514699459075928,16851.122709438336,0,0,0,0,41
13,1,0,0,3,14,0,0,0,3,17,3,10,4468,262.823529412,520.11143461,1.82951390428,1.58375158738,1.6718480587005615,2672.4916637895544,8788,14,1276,14,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.07675909996032715,19528.62918891384,0,0,0,0,42
43,1,4,7,2,44,5,2,4,2,57,17,23,9826,172.385964912,352.486106838,2.11703731132,3.66041594173,0.8953139781951904,10974.920797961451,0,0,0,0,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.41693997383117676,14328.201599635859,0,0,0,0,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.0676569938659668,22155.87649326577,3859,12,1201,11,42
45,1,4,7,2,46,5,2,4,2,59,18,24,9918,168.101694915,347.19455417,2.17176827475,3.93029393549,1.0949621200561523,9057.847589733406,664,5,835,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.6225869655609131,9595.44662907902,166,7,439,9,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.06424689292907715,23331.867607274995,3859,12,1201,11,42
45,1,5,7,2,46,6,2,4,2,60,17,24,10265,171.083333333,346.591797788,2.12469349673,3.77818632321,1.1202349662780762,9163.256199817562,664,5,835,4,43
18,1,2,6,2,19,3,0,5,2,29,4,12,8716,300.551724138,457.887976491,1.2636697817,0.123988149634,1.9279088973999023,4520.960514137851,6579,31,3686,28,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1498,149.8,318.337975533,1.84850736696,1.88941609065,0.05057191848754883,29621.18196818692,6601,15,1201,13,42
41,1,4,7,2,42,5,2,4,2,55,16,23,9825,178.636363636,357.327910595,2.05949463355,3.39649449448,0.8533899784088135,11512.907637278779,664,5,834,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.5836641788482666,10235.337744708577,0,2,0,2,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.05732011795043945,26151.37675215666,3859,12,1201,11,42
55,1,6,9,2,56,7,2,6,2,73,19,29,12405,169.931506849,341.042899255,2.04108829119,3.34299154725,2.297013998031616,5400.4895096983455,664,5,835,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.6437809467315674,9279.553907784311,8719,39,3686,33,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1515,151.5,322.417000517,1.86087346602,1.97470126963,0.09839105606079102,15397.741020931371,3859,12,1201,11,42
43,1,4,7,2,44,5,2,4,2,57,17,23,9840,172.631578947,352.958750705,2.11424168191,3.63885257566,1.178551197052002,8349.234233195406,664,5,851,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.43669700622558594,13679.965547815073,6139,29,3701,27,41
16,0,1,3,0,16,1,0,1,2,20,8,8,2718,135.9,295.12921345,1.96730108212,2.41989299473,1.0298209190368652,2639.2938323121225,3859,12,1201,11,42
49,1,5,8,5,50,6,3,4,5,68,19,31,15269,224.544117647,415.888634413,1.7963346606,2.02010105338,1.1442499160766602,13344.112842370563,1006,10,1712,9,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.6066699028015137,9847.200219448721,11508,34,3761,33,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1498,149.8,318.337975533,1.84850736696,1.88941609065,0.06380915641784668,23476.254570590543,3859,12,1201,11,42
42,1,4,7,2,43,5,2,4,2,56,17,22,9825,175.446428571,354.872008663,2.0886042133,3.52932809966,1.1252899169921875,8731.08329830366,664,5,834,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.3932769298553467,15190.313864068583,6139,29,3686,26,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1498,149.8,318.337975533,1.84850736696,1.88941609065,0.08157706260681152,18363.004895384893,3859,12,1201,11,42
41,1,4,7,2,42,5,2,4,2,55,16,23,9826,178.654545455,357.36189864,2.05929206798,3.39497582064,0.902385950088501,10888.910669582478,664,5,834,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.4480931758880615,13332.048603865302,6139,28,3687,26,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.07613992691040039,19687.43681306638,3859,12,1201,11,42
41,1,8,12,2,42,9,2,9,2,64,17,22,15835,247.421875,380.452270735,1.36011961374,0.761923328207,4.4043920040130615,3595.2748950529244,664,5,835,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.36530113220214844,16353.631219226934,0,0,0,4,41
17,0,1,3,0,17,0,1,1,2,21,8,9,2628,125.142857143,275.589238853,1.9691566211,2.38332239875,0.10987591743469238,23917.889027520705,3859,12,1201,11,42
43,1,4,7,2,44,5,2,4,2,57,17,23,9825,172.368421053,352.449927121,2.11719741558,3.66179637776,1.1912448406219482,8247.674755821292,1038,10,1590,10,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.5259430408477783,11358.644446308079,6139,29,3686,27,41
9,0,0,2,0,9,0,0,1,1,11,4,5,1498,136.181818182,305.360710695,1.99223104816,2.53500178525,0.05322599411010742,28144.14319629467,3859,12,1201,11,42
43,1,4,7,2,44,5,2,4,2,57,17,24,9826,172.385964912,352.486106838,2.11703731132,3.66041594173,0.9279899597167969,10588.47662856039,664,5,834,5,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.44102001190185547,13545.870569994573,6139,29,3687,27,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.07206296920776367,20801.25224480073,3859,12,1201,11,42
42,1,5,7,2,43,6,2,4,2,57,16,24,10265,180.087719298,353.430599406,2.04208989957,3.39771897127,1.2387330532073975,8286.69257950394,664,5,835,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.5989298820495605,9974.45640808027,6579,29,3686,27,41
9,0,0,2,0,9,0,0,1,1,11,4,5,1499,136.272727273,305.589296576,1.99293855301,2.5400499997,0.07461190223693848,20090.628372397707,3859,12,1201,11,42
41,1,4,8,5,42,5,3,4,5,59,16,26,14830,251.355932203,437.423363247,1.6186063894,1.31525762248,1.003464937210083,14778.7924122507,664,5,835,5,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.28775906562805176,20760.423262291944,11068,30,3762,28,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1515,151.5,322.417000517,1.86087346602,1.97470126963,0.05819201469421387,26034.499887329715,3859,12,1201,11,42
43,1,4,7,2,44,5,2,4,2,57,17,23,9842,172.666666667,353.029153659,2.11389091336,3.63597857735,0.8513820171356201,11560.02805075953,664,5,851,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5958,248.25,441.138571347,1.77486510493,1.92309973888,0.2669069766998291,22322.383901940975,6139,30,3703,26,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1515,151.5,322.417000517,1.86087346602,1.97470126963,0.06415390968322754,23615.08452845054,3859,12,1201,11,42
43,1,4,7,2,44,5,2,4,2,57,17,23,9842,172.666666667,353.029153659,2.11389091336,3.63597857735,1.0941951274871826,8994.739377611868,664,5,851,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5958,248.25,441.138571347,1.77486510493,1.92309973888,0.3367030620574951,17695.11677022592,6139,29,3703,27,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.05465388298034668,27427.145488254413,3859,12,1201,11,42
42,1,4,7,2,43,5,2,4,2,56,17,22,9824,175.428571429,354.831937537,2.08871618732,3.53054364294,1.1873729228973389,8273.727495847057,664,5,835,4,43
9,0,0,2,0,9,0,0,0,2,11,4,5,1435,130.454545455,290.402260197,1.92768284287,2.07273083919,0.06008195877075195,23884.04155522575,0,0,0,0,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1435,143.5,302.694290223,1.78376316164,1.44089995963,0.04999399185180664,28703.449091516046,696,5,739,5,11
27,0,1,3,3,27,1,1,2,3,34,13,14,6850,201.470588235,426.376646362,1.86597565177,1.93211322228,0.7793381214141846,8789.509728550185,696,5,739,4,12
9,0,1,1,0,9,0,1,0,1,11,4,5,1022,92.9090909091,225.408719683,2.56437515743,6.47090148118,0.0585789680480957,17446.534721487355,3848,17,3002,16,12
19,0,0,2,3,19,0,0,2,3,24,9,11,5719,238.291666667,480.201993655,1.62517019178,0.854606359635,0.6193239688873291,9234.26233651944,310,5,712,5,12
12,0,2,1,2,12,2,1,0,2,17,5,7,3890,228.823529412,438.277913443,1.90158310963,2.49494477771,0.7133820056915283,5452.898964320198,3474,12,2245,11,13
2,0,1,1,0,2,0,1,0,1,4,0,2,818,204.5,251.217701075,0.568828294459,-2.81129903961,0.4231388568878174,1933.1715503898245,1930,8,1960,8,14
46,4,1,3,3,50,2,2,0,3,57,14,25,7522,131.964912281,327.224036671,3.03957284278,8.65691379036,4.7776780128479,1574.4049682235182,0,1,304,2,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1451,145.1,305.963850443,1.78070451986,1.41962922237,0.04948782920837402,29320.340439472555,0,0,0,0,11
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.6388590335845947,8951.896583368445,0,0,0,0,12
8,0,1,1,0,8,0,1,0,1,10,4,4,1022,102.2,235.371007372,2.41991382966,5.68869078361,0.054197072982788086,18857.106920231043,3474,11,2245,10,12
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.6078732013702393,9408.2120861859,310,5,712,4,12
13,0,2,1,2,13,2,1,0,2,18,5,7,3937,218.722222222,427.929599152,1.98196668593,2.8540651668,1.0589139461517334,3717.960287809696,3474,11,2245,10,13
2,0,1,1,0,2,0,1,0,1,4,0,2,818,204.5,251.217701075,0.568828294459,-2.81129903961,0.25472402572631836,3211.318593397542,1930,8,2007,9,14
8,0,0,2,0,8,0,0,0,2,10,4,4,1467,146.7,309.281622833,1.77909368191,1.40842401422,0.05210709571838379,28153.555284072972,0,1,304,2,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1451,145.1,305.963850443,1.78070451986,1.41962922237,0.05742311477661133,25268.570080963254,728,5,739,4,11
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.6172749996185303,9264.914346983573,712,5,739,4,12
25,2,1,2,4,27,1,1,1,4,34,8,19,7809,229.676470588,462.89724762,1.89296047659,2.10012662911,0.26081109046936035,29941.21141837482,3474,11,2245,10,12
8,0,1,1,0,8,0,1,0,1,10,4,4,1022,102.2,235.371007372,2.41991382966,5.68869078361,0.05770087242126465,17712.03722083342,4469,16,3340,17,12
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.7151870727539062,7996.509190215594,310,5,712,4,12
15,0,2,2,2,15,2,2,0,2,21,5,9,4666,222.19047619,420.057093625,1.83285794823,2.25045532668,0.7641980648040771,6105.746945585704,3474,11,2245,10,13
2,0,1,1,0,2,0,1,0,1,4,0,2,818,204.5,251.217701075,0.568828294459,-2.81129903961,0.46848416328430176,1746.0568875272588,2706,11,1960,9,14
8,0,0,2,0,8,0,0,0,2,10,4,4,1467,146.7,309.281622833,1.77909368191,1.40842401422,0.20061397552490234,7312.551362195105,0,1,304,2,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1451,145.1,305.963850443,1.78070451986,1.41962922237,0.08431696891784668,17208.872883153166,728,5,739,4,11
17,0,0,2,3,17,0,0,2,3,22,8,10,5703,259.227272727,495.616492656,1.49477988794,0.414726161992,0.6631839275360107,8599.424327409275,712,5,739,4,12
9,0,1,1,0,9,0,1,0,1,11,4,5,1022,92.9090909091,225.408719683,2.56437515743,6.47090148118,0.06803393363952637,15021.915466699375,3458,11,2245,10,12
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.6108260154724121,9362.73153915511,310,5,712,5,12
21,0,3,2,2,21,3,1,1,2,28,9,12,5126,183.071428571,381.161764878,2.13822509559,3.62544746933,1.1893219947814941,4310.018668192346,3474,11,2245,10,13
3,0,1,2,0,3,0,1,0,2,6,0,3,1332,222.0,254.991764573,0.317056296158,-2.62857969517,0.8930981159210205,1491.437476190794,2272,14,2854,13,14
8,0,0,2,0,8,0,0,0,2,10,4,4,1435,143.5,302.694290223,1.78376316164,1.44089995963,0.04922819137573242,29149.963870242835,514,2,304,3,11
14,0,0,2,0,14,0,0,0,2,16,8,6,1467,91.6875,250.545995445,2.50977979338,4.90063401937,0.4518139362335205,3246.9117978728736,696,5,739,4,11
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.6643209457397461,8608.790730859284,728,8,739,7,12
25,0,1,3,3,25,1,1,2,3,32,12,14,6741,210.65625,434.387266594,1.8073062709,1.69909733766,1.9779560565948486,3408.0635803431205,3474,11,2245,10,12
15,0,2,2,2,15,2,2,0,2,21,5,9,4666,222.19047619,420.057093625,1.83285794823,2.25045532668,0.7907869815826416,5900.451207051614,3784,16,2957,15,13
5,0,1,6,0,5,0,1,0,6,12,0,5,3388,282.333333333,256.026750496,-0.246466382142,-2.2344141788,3.52644419670105,960.7411349850473,2706,11,1960,9,14
8,0,0,2,0,8,0,0,0,2,10,4,4,1419,141.9,299.474521268,1.78835675759,1.47283146237,0.07008004188537598,20248.275569254638,2570,6,304,5,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1419,141.9,299.474521268,1.78835675759,1.47283146237,0.06474018096923828,21918.381733814538,680,5,739,4,11
17,0,0,2,3,17,0,0,2,3,22,8,10,5703,259.227272727,495.616492656,1.49477988794,0.414726161992,0.593804121017456,9604.177199424234,0,0,0,9,12
27,0,1,3,3,27,1,1,2,3,34,13,14,6724,197.764705882,423.101611037,1.90740175416,2.10565297435,2.298274040222168,2925.673737040518,3458,11,2245,10,12
13,0,2,1,2,13,2,1,0,2,18,5,8,3906,217.0,428.79105017,1.98037062243,2.8450139908,0.8830790519714355,4423.160068489933,3768,17,2956,16,13
8,0,0,2,0,8,0,0,0,2,10,4,4,1419,141.9,299.474521268,1.78835675759,1.47283146237,0.059747934341430664,23749.77504479232,6043,16,5320,21,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1419,141.9,299.474521268,1.78835675759,1.47283146237,0.052197933197021484,27184.98440625942,680,5,739,4,11
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.6185340881347656,9246.054679453575,680,5,739,4,12
26,0,1,3,3,26,1,1,2,3,33,12,15,6740,204.242424242,429.03955458,1.85589103748,1.8901603041,1.3935880661010742,4836.436364482444,3474,11,2245,10,12
14,0,2,2,2,14,2,2,0,2,20,5,8,4666,233.3,427.792509961,1.75781887399,1.95043456471,0.9809551239013672,4756.588641326222,3784,16,2956,16,13
2,0,1,1,0,2,0,1,0,1,4,0,2,818,204.5,251.217701075,0.568828294459,-2.81129903961,0.19030284881591797,4298.411742596983,2706,10,1960,9,14
9,0,0,2,0,9,0,0,0,2,11,4,5,1467,133.363636364,296.725554251,1.92302953254,2.03927646581,0.06599903106689453,22227.599046311683,0,1,0,2,11
9,0,0,2,0,9,0,0,0,2,11,4,5,1419,129.0,287.309937176,1.93226079746,2.10562665447,0.06300806999206543,22520.924703433924,728,5,739,5,11
17,0,0,2,3,17,0,0,2,3,22,8,10,5718,259.909090909,496.54941816,1.48978844191,0.391589932685,0.646597146987915,8843.218728440925,680,5,739,5,12
9,0,1,1,0,9,0,1,0,1,11,4,5,1022,92.9090909091,225.408719683,2.56437515743,6.47090148118,0.06531405448913574,15647.474467689006,3474,11,2244,10,12
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.6189961433410645,9239.152879259304,310,5,712,5,12
13,0,2,1,2,13,2,1,0,2,18,5,8,3890,216.111111111,428.599070693,1.98972630273,2.87735727231,0.631403923034668,6160.873979534041,3474,11,2245,10,13
3,0,1,2,0,3,0,1,0,2,6,0,3,1332,222.0,254.991764573,0.317056296158,-2.62857969517,0.7843871116638184,1698.1411094001808,1930,9,1960,8,14
8,0,0,2,0,8,0,0,0,2,10,4,4,1451,145.1,305.963850443,1.78070451986,1.41962922237,0.07017898559570312,20675.70495189433,514,2,304,3,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1451,145.1,305.963850443,1.78070451986,1.41962922237,0.05897402763366699,24604.051278526815,712,5,739,4,11
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.6732079982757568,8495.145652826017,712,5,739,4,12
9,0,1,1,0,9,0,1,0,1,11,4,5,1022,92.9090909091,225.408719683,2.56437515743,6.47090148118,0.08075904846191406,12654.928697952339,3474,11,2245,10,12
17,0,0,2,3,17,0,0,2,3,22,8,10,5703,259.227272727,495.616492656,1.49477988794,0.414726161992,0.6366631984710693,8957.640419134656,310,5,712,5,12
13,0,2,1,2,13,2,1,0,2,18,5,8,3906,217.0,428.79105017,1.98037062243,2.8450139908,0.6188218593597412,6311.99422082683,3458,11,2245,10,13
2,0,1,1,0,2,0,1,0,1,4,0,2,818,204.5,251.217701075,0.568828294459,-2.81129903961,0.5475258827209473,1493.9932993394266,1930,9,1976,8,14
9,0,0,2,0,9,0,0,0,2,11,4,5,1419,129.0,287.309937176,1.93226079746,2.10562665447,0.053092002868652344,26727.18909306461,0,1,304,2,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1451,145.1,305.963850443,1.78070451986,1.41962922237,0.0668342113494873,21710.4379733379,680,5,739,5,11
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.6089069843292236,9392.239122203684,712,5,739,4,12
9,0,1,1,0,9,0,1,0,1,11,4,5,1022,92.9090909091,225.408719683,2.56437515743,6.47090148118,0.08112192153930664,12598.320905216753,3474,11,2245,10,12
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.6808459758758545,8399.844021466028,310,5,712,5,12
13,0,2,1,2,13,2,1,0,2,18,5,8,3890,216.111111111,428.599070693,1.98972630273,2.87735727231,0.6341900825500488,6133.807681694565,3474,11,2245,10,13
12,0,2,1,2,12,2,1,0,2,17,4,7,3943,231.941176471,436.734254237,1.90311281222,2.5076021799,0.5545241832733154,7110.600617496538,3474,11,2245,10,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1467,146.7,309.281622833,1.77909368191,1.40842401422,0.05872988700866699,24978.764215628566,1930,7,2013,9,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1467,146.7,309.281622833,1.77909368191,1.40842401422,0.04857802391052246,30198.840584831487,728,5,739,4,11
18,0,0,2,3,18,0,0,2,3,23,8,11,5719,248.652173913,488.244034428,1.55892887772,0.623890775409,0.5613598823547363,10187.760436336332,728,5,739,4,12
8,0,1,1,0,8,0,1,0,1,10,4,4,1127,112.7,259.524372651,2.41927847998,5.68464440898,0.07416105270385742,15196.655911835243,3474,11,2245,11,12
9,0,1,1,0,9,0,1,0,1,11,4,5,1022,92.9090909091,225.408719683,2.56437515743,6.47090148118,0.06305599212646484,16207.817299112206,342,5,785,4,12
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.6236679553985596,9169.943638270193,310,5,712,5,12
8,0,0,1,1,8,0,1,0,1,10,4,4,1881,188.1,416.259654543,2.16458404404,4.02866368645,0.09066104888916016,20747.609067480145,3474,11,2245,10,13
13,0,2,1,2,13,2,1,0,2,18,5,9,3890,216.111111111,428.599070693,1.98972630273,2.87735727231,0.6827149391174316,5697.839284180207,1209,5,672,4,13
2,0,1,1,0,2,0,1,0,1,4,0,2,818,204.5,251.217701075,0.568828294459,-2.81129903961,0.5318889617919922,1537.9149761710948,1930,9,1960,8,14
8,0,0,2,0,8,0,0,0,2,10,4,4,1419,141.9,299.474521268,1.78835675759,1.47283146237,0.07075905799865723,20053.969627845072,0,1,304,2,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1418,141.8,299.25307016,1.78804903256,1.47069288829,0.05641508102416992,25135.12298940927,680,5,739,4,11
17,0,0,2,3,17,0,0,2,3,22,8,10,5703,259.227272727,495.616492656,1.49477988794,0.414726161992,0.5864131450653076,9725.22537734871,680,5,738,4,12
8,0,1,1,0,8,0,1,0,1,10,4,4,1021,102.1,235.083176769,2.41850199606,5.6796985826,0.06406402587890625,15937.181374300346,3458,11,2245,10,12
18,0,0,2,3,18,0,0,2,3,23,8,11,5719,248.652173913,488.244034428,1.55892887772,0.623890775409,0.6525130271911621,8764.575972710112,310,5,711,4,12
11,0,2,1,2,11,2,1,0,2,16,4,8,3890,243.125,448.535970315,1.80900717194,2.10921578506,0.5620200634002686,6921.4610888892,3474,11,2245,11,13
2,0,1,1,0,2,0,1,0,1,4,0,2,818,204.5,251.217701075,0.568828294459,-2.81129903961,0.20575714111328125,3975.560680781638,1930,8,1960,7,14
9,0,0,2,0,9,0,0,0,2,11,4,5,1451,131.909090909,293.541293363,1.92463476182,2.05081899714,0.06393003463745117,22696.6872179666,0,1,304,2,11
11,0,0,2,0,11,0,0,0,2,13,5,5,1467,112.846153846,275.463199646,2.17903043605,3.22553887356,0.09408402442932129,15592.4452519785,712,5,739,5,11
17,0,0,2,3,17,0,0,2,3,22,8,10,5719,259.954545455,496.644500362,1.48989223528,0.3920290348,0.621798038482666,9197.520169017756,728,7,739,5,12
9,0,1,1,0,9,0,1,0,1,11,4,5,1022,92.9090909091,225.408719683,2.56437515743,6.47090148118,0.08589720726013184,11897.942117081484,3474,11,2245,10,12
16,0,0,5,3,16,0,0,5,3,24,8,9,8530,355.416666667,522.063374186,0.872293831618,-1.15583859855,3.0644001960754395,2783.578989103422,310,5,712,5,12
13,0,2,1,2,13,2,1,0,2,18,5,8,3906,217.0,428.79105017,1.98037062243,2.8450139908,0.6811649799346924,5734.293622045122,0,3,0,4,13
2,0,1,1,0,2,0,1,0,1,4,0,2,818,204.5,251.217701075,0.568828294459,-2.81129903961,0.24120616912841797,3391.289712679353,1930,9,1976,8,14
8,0,0,2,0,8,0,0,0,2,10,4,4,1466,146.6,309.068924352,1.77903980433,1.4080491994,0.055010080337524414,26649.66113492452,0,1,304,2,11
8,0,0,2,0,8,0,0,0,2,10,4,4,1419,141.9,299.474521268,1.78835675759,1.47283146237,0.048074960708618164,29516.404778790027,728,5,738,4,11
18,0,0,2,3,18,0,0,2,3,23,9,10,5703,247.956521739,487.229036889,1.56381980386,0.647336776626,1.001997947692871,5691.628424121347,0,0,0,1,12
9,0,1,1,0,9,0,1,0,1,11,4,5,1021,92.8181818182,225.134101451,2.56295552853,6.46153806204,0.07811498641967773,13070.475292853698,0,0,0,0,12
